Asset Name,Longitude,Latitude,Image Names,
Parking lot 7,19.15211247589279,73.0049496892297,DJI_0232.JPG; DJI_0233.JPG; DJI_0234.JPG; DJI_0235.JPG; 
Recreation centre,19.15219635606842,73.00352277623703,DJI_0187.JPG; DJI_0188.JPG; DJI_0223.JPG; DJI_0224.JPG; DJI_0225.JPG; DJI_0226.JPG; DJI_0227.JPG; DJI_0228.JPG; DJI_0239.JPG; DJI_0240.JPG; DJI_0241.JPG; DJI_0242.JPG; DJI_0243.JPG; DJI_0244.JPG; DJI_0276.JPG; DJI_0277.JPG; DJI_0278.JPG; DJI_0279.JPG; 
Canteen,19.15219635606842,73.00352277623703,DJI_0187.JPG; DJI_0188.JPG; DJI_0223.JPG; DJI_0224.JPG; DJI_0225.JPG; DJI_0226.JPG; DJI_0227.JPG; DJI_0228.JPG; DJI_0239.JPG; DJI_0240.JPG; DJI_0241.JPG; DJI_0242.JPG; DJI_0243.JPG; DJI_0244.JPG; DJI_0276.JPG; DJI_0277.JPG; DJI_0278.JPG; DJI_0279.JPG; 
Indoor heated swimming pool,19.15234342008333,73.00352277680219,DJI_0224.JPG; DJI_0225.JPG; DJI_0226.JPG; DJI_0227.JPG; DJI_0239.JPG; DJI_0240.JPG; DJI_0241.JPG; DJI_0242.JPG; DJI_0243.JPG; DJI_0244.JPG; DJI_0276.JPG; DJI_0277.JPG; DJI_0278.JPG; DJI_0279.JPG; DJI_0280.JPG; 
